player_id,cohort_id,cohort_day_of_week,player_type,player_lifetime,session_count,player_churn,begin_session_count_last_day(-1),end_session_count_last_day(-1),begin_stage_count_last_day(-1),end_stage_count_last_day(-1),begin_session_count_last_day(-2),end_session_count_last_day(-2),begin_stage_count_last_day(-2),end_stage_count_last_day(-2),begin_session_count_last_day(-3),end_session_count_last_day(-3),begin_stage_count_last_day(-3),end_stage_count_last_day(-3),begin_session_count_last_day(-4),end_session_count_last_day(-4),begin_stage_count_last_day(-4),end_stage_count_last_day(-4),begin_session_count_last_day(-5),end_session_count_last_day(-5),begin_stage_count_last_day(-5),end_stage_count_last_day(-5),begin_session_count_last_day(-6),end_session_count_last_day(-6),begin_stage_count_last_day(-6),end_stage_count_last_day(-6),begin_session_count_last_day(-7),end_session_count_last_day(-7),begin_stage_count_last_day(-7),end_stage_count_last_day(-7),begin_session_count_last_day(-8),end_session_count_last_day(-8),begin_stage_count_last_day(-8),end_stage_count_last_day(-8),begin_session_count_last_day(-9),end_session_count_last_day(-9),begin_stage_count_last_day(-9),end_stage_count_last_day(-9),begin_session_count_last_day(-10),end_session_count_last_day(-10),begin_stage_count_last_day(-10),end_stage_count_last_day(-10),begin_session_count_last_week(-1),end_session_count_last_week(-1),begin_stage_count_last_week(-1),end_stage_count_last_week(-1),begin_session_count_last_week(-2),end_session_count_last_week(-2),begin_stage_count_last_week(-2),end_stage_count_last_week(-2),begin_session_count_last_week(-3),end_session_count_last_week(-3),begin_stage_count_last_week(-3),end_stage_count_last_week(-3),begin_session_count_last_month(-1),end_session_count_last_month(-1),begin_stage_count_last_month(-1),end_stage_count_last_month(-1),begin_session_count_last_month(-2),end_session_count_last_month(-2),begin_stage_count_last_month(-2),end_stage_count_last_month(-2),begin_session_time_of_day_mean_last_day(-1),end_session_time_of_day_mean_last_day(-1),begin_stage_time_of_day_mean_last_day(-1),end_stage_time_of_day_mean_last_day(-1),begin_session_time_of_day_mean_last_day(-2),end_session_time_of_day_mean_last_day(-2),begin_stage_time_of_day_mean_last_day(-2),end_stage_time_of_day_mean_last_day(-2),begin_session_time_of_day_mean_last_day(-3),end_session_time_of_day_mean_last_day(-3),begin_stage_time_of_day_mean_last_day(-3),end_stage_time_of_day_mean_last_day(-3),begin_session_time_of_day_mean_last_day(-4),end_session_time_of_day_mean_last_day(-4),begin_stage_time_of_day_mean_last_day(-4),end_stage_time_of_day_mean_last_day(-4),begin_session_time_of_day_mean_last_day(-5),end_session_time_of_day_mean_last_day(-5),begin_stage_time_of_day_mean_last_day(-5),end_stage_time_of_day_mean_last_day(-5),begin_session_time_of_day_mean_last_day(-6),end_session_time_of_day_mean_last_day(-6),begin_stage_time_of_day_mean_last_day(-6),end_stage_time_of_day_mean_last_day(-6),begin_session_time_of_day_mean_last_day(-7),end_session_time_of_day_mean_last_day(-7),begin_stage_time_of_day_mean_last_day(-7),end_stage_time_of_day_mean_last_day(-7),begin_session_time_of_day_mean_last_day(-8),end_session_time_of_day_mean_last_day(-8),begin_stage_time_of_day_mean_last_day(-8),end_stage_time_of_day_mean_last_day(-8),begin_session_time_of_day_mean_last_day(-9),end_session_time_of_day_mean_last_day(-9),begin_stage_time_of_day_mean_last_day(-9),end_stage_time_of_day_mean_last_day(-9),begin_session_time_of_day_mean_last_day(-10),end_session_time_of_day_mean_last_day(-10),begin_stage_time_of_day_mean_last_day(-10),end_stage_time_of_day_mean_last_day(-10),begin_session_time_of_day_mean_last_week(-1),end_session_time_of_day_mean_last_week(-1),begin_stage_time_of_day_mean_last_week(-1),end_stage_time_of_day_mean_last_week(-1),begin_session_time_of_day_mean_last_week(-2),end_session_time_of_day_mean_last_week(-2),begin_stage_time_of_day_mean_last_week(-2),end_stage_time_of_day_mean_last_week(-2),begin_session_time_of_day_mean_last_week(-3),end_session_time_of_day_mean_last_week(-3),begin_stage_time_of_day_mean_last_week(-3),end_stage_time_of_day_mean_last_week(-3),begin_session_time_of_day_mean_last_month(-1),end_session_time_of_day_mean_last_month(-1),begin_stage_time_of_day_mean_last_month(-1),end_stage_time_of_day_mean_last_month(-1),begin_session_time_of_day_mean_last_month(-2),end_session_time_of_day_mean_last_month(-2),begin_stage_time_of_day_mean_last_month(-2),end_stage_time_of_day_mean_last_month(-2),begin_session_time_of_day_std_last_day(-1),end_session_time_of_day_std_last_day(-1),begin_stage_time_of_day_std_last_day(-1),end_stage_time_of_day_std_last_day(-1),begin_session_time_of_day_std_last_day(-2),end_session_time_of_day_std_last_day(-2),begin_stage_time_of_day_std_last_day(-2),end_stage_time_of_day_std_last_day(-2),begin_session_time_of_day_std_last_day(-3),end_session_time_of_day_std_last_day(-3),begin_stage_time_of_day_std_last_day(-3),end_stage_time_of_day_std_last_day(-3),begin_session_time_of_day_std_last_day(-4),end_session_time_of_day_std_last_day(-4),begin_stage_time_of_day_std_last_day(-4),end_stage_time_of_day_std_last_day(-4),begin_session_time_of_day_std_last_day(-5),end_session_time_of_day_std_last_day(-5),begin_stage_time_of_day_std_last_day(-5),end_stage_time_of_day_std_last_day(-5),begin_session_time_of_day_std_last_day(-6),end_session_time_of_day_std_last_day(-6),begin_stage_time_of_day_std_last_day(-6),end_stage_time_of_day_std_last_day(-6),begin_session_time_of_day_std_last_day(-7),end_session_time_of_day_std_last_day(-7),begin_stage_time_of_day_std_last_day(-7),end_stage_time_of_day_std_last_day(-7),begin_session_time_of_day_std_last_day(-8),end_session_time_of_day_std_last_day(-8),begin_stage_time_of_day_std_last_day(-8),end_stage_time_of_day_std_last_day(-8),begin_session_time_of_day_std_last_day(-9),end_session_time_of_day_std_last_day(-9),begin_stage_time_of_day_std_last_day(-9),end_stage_time_of_day_std_last_day(-9),begin_session_time_of_day_std_last_day(-10),end_session_time_of_day_std_last_day(-10),begin_stage_time_of_day_std_last_day(-10),end_stage_time_of_day_std_last_day(-10),begin_session_time_of_day_std_last_week(-1),end_session_time_of_day_std_last_week(-1),begin_stage_time_of_day_std_last_week(-1),end_stage_time_of_day_std_last_week(-1),begin_session_time_of_day_std_last_week(-2),end_session_time_of_day_std_last_week(-2),begin_stage_time_of_day_std_last_week(-2),end_stage_time_of_day_std_last_week(-2),begin_session_time_of_day_std_last_week(-3),end_session_time_of_day_std_last_week(-3),begin_stage_time_of_day_std_last_week(-3),end_stage_time_of_day_std_last_week(-3),begin_session_time_of_day_std_last_month(-1),end_session_time_of_day_std_last_month(-1),begin_stage_time_of_day_std_last_month(-1),end_stage_time_of_day_std_last_month(-1),begin_session_time_of_day_std_last_month(-2),end_session_time_of_day_std_last_month(-2),begin_stage_time_of_day_std_last_month(-2),end_stage_time_of_day_std_last_month(-2)
2aea54bf5981406aa8cce01ad9b29bde,2023_01_01,6,casual,1012326.745734,9,False,3,3,62,62,0,0,0,0,1,1,13,13,0,0,0,0,0,0,0,0,1,1,7,7,1,1,24,24,2,2,25,25,0,0,0,0,0,0,0,0,6,6,106,106,3,3,35,35,0,0,0,0,9,9,141,141,0,0,0,0,29376.779656,35345.719246,30498.206578,30558.98551,0.0,0.0,0.0,0.0,59991.095008,64195.222597,62101.063123,62164.128887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091.40066,5837.84317,4470.943756,4531.720865,60517.750108,67703.30909,64194.864325,64253.613302,81143.994423,85176.508393,85728.179932,85787.67973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20888.430791,26228.922099,45990.33942,46050.93908,56839.767816,60774.27679,76497.415796,76557.81422,0,0,0,0,4072.209799,8944.040329,76235.358379,76295.908086,0,0,0,0,31509.379926,31774.324703,25982.620932,25981.532088,0.0,0.0,0.0,0.0,,,1176.221169,1175.897185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,726.055993,728.378289,,,2039.930186,2039.949944,2023.459617,6443.368328,2563.83527,2565.455005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233433.720287,233839.85056,213462.168771,213462.825249,191750.683335,191969.169614,153429.197898,153427.770577,0,0,0,0,352344.072018,353109.477306,319182.655501,319182.886205,0,0,0,0
049eeae96b0a43869e5f644f629d0742,2023_01_01,6,hardcore,1002067.665274,11,False,1,2,75,75,2,1,11,11,2,2,42,42,0,0,0,0,1,1,3,3,0,1,11,11,2,1,32,32,0,1,18,18,1,1,22,22,1,0,2,2,8,8,174,174,3,3,51,51,0,0,0,0,11,11,225,225,0,0,0,0,62331.434539,29475.102822,29809.555579,29868.537026,41343.423342,16418.829293,39765.184551,39828.504443,22870.228525,30120.802782,28315.116927,28376.068302,0.0,0.0,0.0,0.0,62498.750508,63758.05927,63113.205399,63173.769467,0.0,73656.913902,71604.08791,71664.309614,27005.800057,81306.645691,10411.508814,10470.759294,0.0,75268.927682,72434.449968,72499.603899,68031.061496,76029.770032,5166.141489,5222.669573,68859.303052,0.0,69300.293538,69346.302657,60008.636111,65891.532421,21285.755601,21345.641989,22814.863318,28594.090194,71221.635079,71282.096022,0,0,0,0,81283.061713,737.684541,68316.55495,68376.57157,0,0,0,0,,56776.131876,39963.415469,39963.235054,38502.45284,,28067.884017,28070.921956,52821.629233,52850.591793,37796.877884,37797.198288,0.0,0.0,0.0,0.0,,,328.80845,332.398811,0.0,,1217.831591,1225.871702,55703.013728,,33890.592208,33893.583451,0.0,,1681.387519,1681.559214,,,35403.562287,35402.894297,,0.0,297.622618,290.306127,209060.44962,208976.288318,213505.436606,213505.488769,159696.92595,162085.013123,112016.035326,112015.730474,0,0,0,0,321005.208979,321245.297479,303668.556197,303668.374577,0,0,0,0
6e03427f185a4462a689c611f61b3d2d,2023_01_01,6,hardcore,963133.142144,11,False,1,1,23,23,3,3,67,67,0,0,0,0,3,3,44,44,0,0,0,0,0,1,0,0,2,1,62,62,0,0,0,0,1,1,23,23,0,0,0,0,9,9,196,196,2,2,35,35,0,0,0,0,11,11,231,231,0,0,0,0,77660.573148,84982.737052,81245.097588,81306.231443,32524.651924,37950.084639,47446.594192,47506.841199,0.0,0.0,0.0,0.0,31471.1625,35944.152588,37345.259849,37405.531306,0.0,0.0,0.0,0.0,0.0,85207.464972,0.0,0.0,39082.451696,7347.240176,32604.933005,32666.018027,0.0,0.0,0.0,0.0,67933.404313,75104.498734,71524.887458,71581.183746,0.0,0.0,0.0,0.0,67445.879979,73157.794876,51944.164975,52004.786626,26891.499611,32301.511329,69909.803658,69968.377807,0,0,0,0,52217.810821,57874.834231,62520.776896,62581.08832,0,0,0,0,,,2054.281046,2053.30639,32293.732883,32996.857,29788.639556,29790.177235,0.0,0.0,0.0,0.0,22418.234589,23953.883962,20017.487011,20017.21438,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,54985.117908,,37882.783711,37881.619363,0.0,0.0,0.0,0.0,,,2045.200336,2046.651147,0.0,0.0,0.0,0.0,195255.673304,195078.288098,212376.044375,212375.837942,180230.070044,182720.617086,123642.626656,123639.445503,0,0,0,0,291329.74301,291484.586872,269880.175795,269880.312841,0,0,0,0
87e5b041ae2c4f5b85ce17a5962f4c84,2023_01_02,0,hardcore,903658.49217,15,False,1,1,24,24,2,2,34,34,2,2,47,47,0,0,0,0,1,1,9,9,0,0,0,0,1,2,26,27,2,1,47,46,3,4,54,54,2,1,24,24,7,8,140,141,8,7,135,134,0,0,0,0,15,15,275,275,0,0,0,0,77729.548928,84895.736432,81437.714226,81498.211136,56560.267586,61961.335245,62072.646051,62133.025265,57916.635231,62749.597871,66359.723461,66418.9545,0.0,0.0,0.0,0.0,62228.619346,64908.297827,63517.350815,63576.485679,0.0,0.0,0.0,0.0,56554.850432,31741.384289,46241.843379,44533.497509,58680.647857,40943.960558,70218.92525,69959.052104,41326.335793,34353.251503,43769.617995,43831.304905,53280.472806,29149.667272,66511.438827,66572.66567,36095.26062,79438.583634,39298.758536,36618.181501,27542.311621,11874.693525,59156.989485,58380.754501,0,0,0,0,14253.687821,19108.76825,53760.071911,53820.307981,0,0,0,0,,,2119.947485,2117.604628,10146.121662,12519.992563,7775.429003,7775.436918,10435.469067,13854.676668,6488.883286,6488.505175,0.0,0.0,0.0,0.0,,,785.504592,785.905047,0.0,0.0,0.0,0.0,,45363.931657,26388.205485,27460.466565,28501.566455,,19119.633522,19205.023189,23352.398834,30793.854588,27240.482941,27240.793348,37807.974081,,25371.397829,25372.615303,181298.051565,216787.67327,184867.630205,187058.577186,94830.879156,83210.294816,87391.431014,87174.258174,0,0,0,0,304353.409418,304985.700571,288815.899256,288815.56941,0,0,0,0
2d2b3aadbfe04fd2b3cc239c815a0e70,2023_01_02,0,hardcore,865444.810027,10,False,2,2,42,42,1,1,20,20,1,1,15,15,0,0,0,0,1,1,2,2,1,1,8,8,1,1,23,23,1,1,21,21,0,0,0,0,1,2,11,11,7,7,110,110,3,3,35,35,0,0,0,0,10,10,145,145,0,0,0,0,26891.227422,34071.80797,33660.788753,33721.071335,72530.233638,79648.97106,76108.311532,76165.611632,46683.034097,49431.338163,48038.065641,48091.001878,0.0,0.0,0.0,0.0,60384.662515,60852.976096,60580.594587,60626.901321,27125.934189,28584.809857,27893.280724,27949.797603,50452.935,57627.050952,53920.109855,53981.580561,59699.246248,66968.199783,63225.031613,63282.348877,0.0,0.0,0.0,0.0,23942.512808,4221.031789,9156.322574,9217.280453,69108.464898,73869.823153,19368.730041,19427.18903,78586.164036,82736.754453,56378.436945,56437.369035,0,0,0,0,2831.774639,7409.902543,75971.073087,76029.646272,0,0,0,0,46794.557201,46795.952163,33315.9215,33314.011431,,,2011.07006,2010.590484,,,796.414152,791.161148,0.0,0.0,0.0,0.0,,,113.570531,107.317702,,,420.000444,413.506723,,,2036.906892,2037.472775,,,2047.053919,2045.944079,0.0,0.0,0.0,0.0,,31126.682042,22128.740994,22129.151816,200373.498524,201706.904085,199889.009103,199888.711084,135147.300054,137762.808058,116753.691327,116751.677654,0,0,0,0,302091.013943,303183.392338,276028.848454,276028.331858,0,0,0,0
38f1523da42d492a9dc579a5dbca4e20,2023_01_03,1,casual,716810.154723,6,True,1,1,11,11,1,1,5,5,0,0,0,0,0,0,0,0,1,1,24,24,1,1,23,23,0,0,0,0,0,0,0,0,2,2,23,23,0,0,0,0,4,4,63,63,2,2,23,23,0,0,0,0,6,6,86,86,0,0,0,0,23240.714606,27379.544886,25284.86159,25347.237154,243.468061,1223.381839,716.693798,772.368217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82201.30456,3055.755994,85932.11331,85992.503112,75396.603058,82565.811504,78988.174775,79046.10313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.651774,6089.977264,4561.298977,4622.524309,0.0,0.0,0.0,0.0,45270.522571,50156.123556,50958.979139,51018.442801,2549.651774,6089.977264,4561.298977,4622.524309,0,0,0,0,59830.232305,64267.408125,32522.390258,32582.325065,0,0,0,0,,,1164.45421,1167.416395,,,246.259995,248.589401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2115.112811,2115.634582,,,2066.844178,2067.497461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.456553,2086.91404,1540.315103,1540.575471,0.0,0.0,0.0,0.0,218716.658863,216406.504529,174592.90887,174593.86498,1103.456553,2086.91404,1540.315103,1540.575471,0,0,0,0,297990.611184,297551.670026,229552.189913,229552.124478,0,0,0,0
4a9ec7428582494dbbc207c57015d272,2023_01_03,1,casual,655184.145101,4,True,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,23,1,1,23,23,1,1,10,10,0,0,0,0,0,0,0,0,3,3,53,53,1,1,10,10,0,0,0,0,4,4,63,63,0,0,0,0,54297.218235,56828.875773,55635.337854,55693.569661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79115.745914,86278.917978,82746.651056,82809.804111,68959.595294,76140.267947,72460.190445,72518.050977,6444.730672,8402.380741,7403.502426,7467.94309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38657.519814,44282.687233,19275.560745,19335.76707,6444.730672,8402.380741,7403.502426,7467.94309,0,0,0,0,52204.322529,56912.61061,76362.535615,76423.414057,0,0,0,0,,,753.577404,749.718572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2042.64314,2042.224914,,,1988.179468,1989.702975,,,580.155619,578.996998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316545.98772,313897.191787,189983.82916,189983.672951,,,580.155619,578.996998,0,0,0,0,296700.6263,295729.146621,186814.908891,186814.207176,0,0,0,0
84c916d17f3f40f596407a25572baf2e,2023_01_03,1,casual,697565.608314,5,True,1,1,10,10,0,0,0,0,0,0,0,0,1,1,15,15,1,1,20,20,0,0,0,0,1,1,4,4,0,0,0,0,1,1,8,8,0,0,0,0,4,4,49,49,1,1,8,8,0,0,0,0,5,5,57,57,0,0,0,0,19134.909004,22374.959224,20733.906139,20795.671564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36428.687763,40967.496172,38748.512223,38805.970526,64567.37266,71713.953505,68128.473873,68188.336519,0.0,0.0,0.0,0.0,52290.560654,54044.605082,53200.119578,53262.384265,0.0,0.0,0.0,0.0,16009.350909,18575.152939,17340.913605,17406.254349,0.0,0.0,0.0,0.0,43105.38252,47275.253495,62349.728582,62409.439612,16009.350909,18575.152939,17340.913605,17406.254349,0,0,0,0,54966.176198,58815.233384,7527.438761,7587.939926,0,0,0,0,,,925.739197,928.141383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1331.660136,1332.013558,,,2058.677146,2059.198842,0.0,0.0,0.0,0.0,,,516.908968,520.051972,0.0,0.0,0.0,0.0,,,733.472187,731.213623,0.0,0.0,0.0,0.0,238197.73777,238361.437045,167740.791721,167741.302053,,,733.472187,731.213623,0,0,0,0,265205.746741,265767.274242,207013.970078,207013.019006,0,0,0,0
396d60a322dd4838bc75046af493dbe8,2023_01_03,1,casual,747029.756583,6,False,2,2,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,24,2,1,27,27,0,0,0,0,1,1,8,8,0,0,0,0,5,5,106,106,1,1,8,8,0,0,0,0,6,6,114,114,0,0,0,0,33551.264033,39474.395211,20285.316337,20345.456771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63177.673202,29561.233956,63496.479437,63557.269476,58418.130641,50006.605785,68164.488173,68227.14854,0.0,0.0,0.0,0.0,18841.804675,21416.430665,20224.65717,20278.637463,0.0,0.0,0.0,0.0,14863.29251,20335.572824,71608.010243,71668.939626,18841.804675,21416.430665,20224.65717,20278.637463,0,0,0,0,29926.377871,34915.715797,37686.371431,37746.813159,0,0,0,0,51617.522782,49776.30958,32267.901126,32268.899446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57687.487385,16120.562351,16120.94245,13545.626596,,8124.621902,8122.245078,0.0,0.0,0.0,0.0,,,745.48371,753.402713,0.0,0.0,0.0,0.0,257775.892579,258334.667956,220143.501835,220142.666372,,,745.48371,753.402713,0,0,0,0,289296.493199,290410.040657,245791.737178,245791.943007,0,0,0,0
96872be3754e46a1840e7b5d1857edb8,2023_01_03,1,casual,676808.119468,5,True,1,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,2,2,23,23,1,1,8,8,0,0,0,0,0,0,0,0,4,4,48,48,1,1,8,8,0,0,0,0,5,5,56,56,0,0,0,0,84257.893612,5078.316708,1429.242643,1492.012334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53479.59801,55763.158587,54708.040838,54768.849824,0.0,0.0,0.0,0.0,54610.808941,58929.379942,66573.916564,66630.421623,19470.19724,22106.356777,20973.470749,21036.871451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61739.777376,66275.058795,41104.248671,41163.771471,19470.19724,22106.356777,20973.470749,21036.871451,0,0,0,0,1445.861348,5601.318391,75256.994682,75317.071468,0,0,0,0,,,2052.679503,2052.278213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,655.662043,665.367791,0.0,0.0,0.0,0.0,19169.937444,23240.601241,11774.42272,11775.329408,,,803.607227,800.346026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258647.464018,260160.599687,255560.403753,255563.299842,,,803.607227,800.346026,0,0,0,0,261439.60016,263000.31767,269235.677209,269237.368359,0,0,0,0
